sku,status,old_eur,new_eur,delta_eur,delta_pct,db_slug,title
BR60G13-19,NEW,,15.65,,,,"Silicone Hose Blue 60 degree 0,5 - 0,75'' (13-19mm)"
BR60G16-19,NEW,,15.65,,,,"Silicone Hose Blue 60 degree 0,625 - 0,75'' (16-19mm)"
BR60G16-25,NEW,,16.43,,,,"Silicone Hose Blue 60 degree 0,625 - 1'' (16-25mm)"
BR60G19-25,NEW,,16.43,,,,"Silicone Hose Blue 60 degree 0,75 - 1'' (19-25mm)"
BR60G19-32,NEW,,16.43,,,,"Silicone Hose Blue 60 degree 0,75 - 1,25'' (19-32mm)"
BR60G25-32,NEW,,17.86,,,,"Silicone Hose Blue 60 degree 1 - 1,25'' (25-32mm)"
BR60G25-35,NEW,,17.86,,,,"Silicone Hose Blue 60 degree 1 - 1,375'' (25-35mm)"
BR60G25-38,NEW,,18.61,,,,"Silicone Hose Blue 60 degree 1 - 1,5'' (25-38mm)"
BR60G32-35,NEW,,20.16,,,,"Silicone Hose Blue 60 degree 1,25 - 1,375'' (32-35mm)"
BR60G32-38,NEW,,19.06,,,,"Silicone Hose Blue 60 degree 1,25 - 1,5'' (32-38mm)"
BR60G32-41,NEW,,19.5,,,,"Silicone Hose Blue 60 degree 1,25 - 1,625'' (32-41mm)"
BR60G32-45,NEW,,20.16,,,,"Silicone Hose Blue 60 degree 1,25 - 1,75'' (32-45mm)"
BR60G35-38,NEW,,19.5,,,,"Silicone Hose Blue 60 degree 1,375 - 1,5'' (35-38mm)"
BR60G35-41,NEW,,21.05,,,,"Silicone Hose Blue 60 degree 1,375 - 1,625'' (35-41mm)"
BR60G35-45,NEW,,21.6,,,,"Silicone Hose Blue 60 degree 1,375 - 1,75'' (35-45mm)"
BR60G35-51,NEW,,23.36,,,,"Silicone Hose Blue 60 degree 1,375 - 2'' (35-51mm)"
BR60G38-41,NEW,,21.6,,,,"Silicone Hose Blue 60 degree 1,5 - 1,625'' (38-41mm)"
BR60G38-51,NEW,,23.14,,,,"Silicone Hose Blue 60 degree 1,5 - 2'' (38-51mm)"
BR60G41-45,NEW,,23.36,,,,"Silicone Hose Blue 60 degree 1,625 - 1,75'' (41-45mm)"
BR60G41-51,NEW,,24.14,,,,"Silicone Hose Blue 60 degree 1,625 - 2'' (41-51mm)"
BR60G45-51,NEW,,25.01,,,,"Silicone Hose Blue 60 degree 1,75 - 2'' (45-51mm)"
BR60G45-63,NEW,,27.99,,,,"Silicone Hose Blue 60 degree 1,75 - 2,5'' (45-63mm)"
BR60G51-57,NEW,,27.34,,,,"Silicone Hose Blue 60 degree 2 - 2,25'' (51 - 57mm)"
BR60G51-60,NEW,,27.99,,,,"Silicone Hose Blue 60 degree 2 - 2,375'' (51 - 60mm)"
BR60G51-63,NEW,,28.99,,,,"Silicone Hose Blue 60 degree 2 - 2,5'' (51 - 63mm)"
BR60G51-70,NEW,,29.75,,,,"Silicone Hose Blue 60 degree 2 - 2,75'' (51 - 70mm)"
BR90G13-16,NEW,,13.77,,,,"Silicone Hose Blue 90 degree 0,5 - 0,625'' (13-16mm)"
BR90G13-19,NEW,,13.77,,,,"Silicone Hose Blue 90 degree 0,5 - 0,75'' (13-19mm)"
BR90G16-19,NEW,,13.77,,,,"Silicone Hose Blue 90 degree 0,625 - 0,75'' (16-19mm)"
BR90G16-25,NEW,,14.33,,,,"Silicone Hose Blue 90 degree 0,625 - 1'' (16-25mm)"
BR90G19-25,NEW,,14.33,,,,"Silicone Hose Blue 90 degree 0,75 - 1'' (19 - 25mm)"
BR90G19-32,NEW,,15.97,,,,"Silicone Hose Blue 90 degree 0,75 - 1,25'' (19-32mm)"
BR90G25-28,NEW,,15.97,,,,"Silicone Hose Blue 90 degree 1 - 1,125'' (25-28mm)"
BR90G25-32,NEW,,15.97,,,,"Silicone Hose Blue 90 degree 1 - 1,25'' (25-32mm)"
BR90G25-35,NEW,,15.97,,,,"Silicone Hose Blue 90 degree 1 - 1,375'' (25 - 35mm)"
BR90G25-38,NEW,,16.51,,,,"Silicone Hose Blue 90 degree 1 - 1,5'' (25 - 38mm)"
BR90G32-35,NEW,,16.21,,,,"Silicone Hose Blue 90 degree 1,25 - 1,375'' (32 - 35mm)"
BR90G32-38,NEW,,16.99,,,,"Silicone Hose Blue 90 degree 1,25 - 1,5'' (32 - 38mm)"
BR90G32-41,NEW,,17.2,,,,"Silicone Hose Blue 90 degree 1,25 - 1,625'' (32-41mm)"
BR90G32-45,NEW,,17.86,,,,"Silicone Hose Blue 90 degree 1,25 - 1,75'' (32-45mm)"
BR90G35-38,NEW,,17.2,,,,"Silicone Hose Blue 90 degree 1,375 - 1,5'' (35 - 38mm)"
BR90G35-41,NEW,,18.61,,,,"Silicone Hose Blue 90 degree 1,375 - 1,625'' (35-41mm)"
BR90G35-45,NEW,,19.06,,,,"Silicone Hose Blue 90 degree 1,375 - 1,75'' (35-45mm)"
BR90G35-51,NEW,,20.16,,,,"Silicone Hose Blue 90 degree 1,375 - 2'' (35 - 51mm)"
BR90G38-41,NEW,,19.06,,,,"Silicone Hose Blue 90 degree 1,5 - 1,625'' (38-41mm)"
BR90G38-45,NEW,,20.16,,,,"Silicone Hose Blue 90 degree 1,5 - 1,75'' (38 - 45mm)"
BR90G38-51,NEW,,20.61,,,,"Silicone Hose Blue 90 degree 1,5 - 2'' (38 - 51mm)"
BR90G41-45,NEW,,20.84,,,,"Silicone Hose Blue 90 degree 1,625 - 1,75'' (41-45mm)"
BR90G41-51,NEW,,21.4,,,,"Silicone Hose Blue 90 degree 1,625 - 2'' (41 - 51mm)"
BR90G45-51,NEW,,22.26,,,,"Silicone Hose Blue 90 degree 1,75 - 2'' (45 - 51mm)"
BR90G45-63,NEW,,25.01,,,,"Silicone Hose Blue 90 degree 1,75 - 2,5'' (45-63mm)"
BR90G48-54,NEW,,23.49,,,,"Silicone Hose Blue 90 degree 1,875 - 2,125'' (48-54mm)"
BR90G51-54,NEW,,24.14,,,,"Silicone Hose Blue 90 degree 2 - 2,125'' (51 - 54mm)"
BR90G51-57,NEW,,24.14,,,,"Silicone Hose Blue 90 degree 2 - 2,25'' (51 - 57mm)"
BR90G51-60,NEW,,25.01,,,,"Silicone Hose Blue 90 degree 2 - 2,375'' (51 - 60mm)"
BR90G51-63,NEW,,25.58,,,,"Silicone Hose Blue 90 degree 2 - 2,5'' (51 - 63mm)"
BR90G51-70,NEW,,26.24,,,,"Silicone Hose Blue 90 degree 2 - 2,75'' (51 - 70mm)"
BR90G51-76,NEW,,27.66,,,,"Silicone Hose Blue 90 degree 2 - 3'' (51 - 76mm)"
BR90G54-63,NEW,,27.1,,,,"Silicone Hose Blue 90 degree 2,125 - 2,5'' (54 - 63mm)"
BR90G57-63,NEW,,27.1,,,,"Silicone Hose Blue 90 degree 2,25 - 2,5'' (57 - 63mm)"
BR90G57-70,NEW,,29.31,,,,"Silicone Hose Blue 90 degree  2,25 - 2,75'' (57 - 70mm)"
BR90G57-76,NEW,,29.19,,,,"Silicone Hose Blue 90 degree 2,25 - 3'' (57 - 76mm)"
BR90G60-63,NEW,,27.66,,,,"Silicone Hose Blue 90 degree 2,375 - 2,5'' (60 - 63mm)"
BR90G60-70,NEW,,28.32,,,,"Silicone Hose Blue 90 degree 2,375 - 2,75'' (60 - 70mm)"
BR90G60-76,NEW,,29.98,,,,"Silicone Hose Blue 90 degree 2,375 - 3'' (60 - 76mm)"
BR90G60-80,NEW,,29.98,,,,"Silicone Hose Blue 90 degree 2,375 - 3,125'' (60 - 80mm)"
BR90G60-83,NEW,,30.43,,,,"Silicone Hose Blue 90 degree 2,375 - 3,25'' (60-83mm)"
BR90G63-70,NEW,,29.19,,,,"Silicone Hose Blue 90 degree 2,5 - 2,75'' (63 - 70mm)"
BR90G63-76,NEW,,30.19,,,,"Silicone Hose Blue 90 degree 2,5 - 3'' (63 - 76mm)"
BR90G63-80,NEW,,30.43,,,,"Silicone Hose Blue 90 degree 2,5 - 3,125'' (63-80mm)"
BR90G63-83,NEW,,30.96,,,,"Silicone Hose Blue 90 degree 2,5 - 3,25'' (63-83mm)"
BR90G70-76,NEW,,30.96,,,,"Silicone Hose Blue 90 degree 2,75 - 3'' (70 - 76mm)"
C102,NEW,,17.52,,,,"Silicone Hose Blue Coupler 4'' (102mm)"
C108,NEW,,20.94,,,,"Silicone Hose Blue Coupler 4,25'' (108mm)"
C11,NEW,,4.84,,,,"Silicone Hose Blue Coupler 0,43'' (11mm)"
C114,NEW,,21.49,,,,"Silicone Hose Blue Coupler 4,5'' (114mm)"
C13,NEW,,5.4,,,,"Silicone Hose Blue Coupler 0,5'' (13mm)"
C16,NEW,,5.4,,,,"Silicone Hose Blue Coupler 0,625'' (16mm)"
C19,NEW,,6.29,,,,"Silicone Hose Blue Coupler 0,75'' (19mm)"
C22,NEW,,6.29,,,,"Silicone Hose Blue Coupler 0,875'' (22mm)"
C25,NEW,,6.29,,,,"Silicone Hose Blue Coupler 1'' (25mm)"
C28,NEW,,7.05,,,,"Silicone Hose Blue Coupler 1,125'' (28mm)"
C30,NEW,,7.05,,,,"Silicone Hose Blue Coupler 1,18'' (30mm)"
C32,NEW,,7.05,,,,"Silicone Hose Blue Coupler 1,25'' (32mm)"
C35,NEW,,7.61,,,,"Silicone Hose Blue Coupler 1,375'' (35mm)"
C38,NEW,,8.49,,,,"Silicone Hose Blue Coupler 1,5'' (38mm)"
C41,NEW,,9.7,,,,"Silicone Hose Blue Coupler 1,625'' (41mm)"
C45,NEW,,10.46,,,,"Silicone Hose Blue Coupler 1,75'' (45mm)"
C48,NEW,,11.24,,,,"Silicone Hose Blue Coupler 1,875'' (48mm)"
C51,NEW,,11.24,,,,"Silicone Hose Blue Coupler 2'' (51mm)"
C54,NEW,,11.24,,,,"Silicone Hose Blue Coupler 2,125'' (54mm)"
C57,NEW,,11.24,,,,"Silicone Hose Blue Coupler 2,25'' (57mm)"
C6.5,NEW,,3.64,,,,"Silicone Hose Blue Coupler 0,25'' (6,5mm)"
C60,NEW,,11.79,,,,"Silicone Hose Blue Coupler 2,375'' (60mm)"
C63,NEW,,11.79,,,,"Silicone Hose Blue Coupler 2,5'' (63mm)"
C65,NEW,,11.79,,,,"Silicone Hose Blue Coupler 2,56'' (65mm)"
C68,NEW,,11.79,,,,"Silicone Hose Blue Coupler 2,68'' (68mm)"
C70,NEW,,11.79,,,,"Silicone Hose Blue Coupler 2,75'' (70mm)"
C73,NEW,,11.79,,,,"Silicone Hose Blue Coupler 2,875'' (73mm)"
C76,NEW,,11.79,,,,"Silicone Hose Blue Coupler 3'' (76mm)"
C8,NEW,,4.19,,,,"Silicone Hose Blue Coupler 0,3125'' (8mm)"
C80,NEW,,13.88,,,,"Silicone Hose Blue Coupler 3,125'' (80mm)"
C83,NEW,,15.44,,,,"Silicone Hose Blue Coupler 3,25'' (83mm)"
C89,NEW,,16.1,,,,"Silicone Hose Blue Coupler 3,5'' (89mm)"
C9.5,NEW,,4.19,,,,"Silicone Hose Blue Coupler 0,375'' (9,5mm)"
C95,NEW,,16.64,,,,"Silicone Hose Blue Coupler 3,75'' (95mm)"
H45,NEW,,14.54,,,,"Silicone Hose Blue Hump 1,75'' (45mm)"
H51,NEW,,15.2,,,,"Silicone Hose Blue Hump 2'' (51mm)"
H57,NEW,,15.97,,,,"Silicone Hose Blue Hump 2,25'' (57mm)"
H60,NEW,,16.51,,,,"Silicone Hose Blue Hump 2,375'' (60mm)"
H63,NEW,,16.51,,,,"Silicone Hose Blue Hump 2,5'' (63mm)"
H70,NEW,,17.2,,,,"Silicone Hose Blue Hump 2,75'' (70mm)"
H76,NEW,,17.95,,,,"Silicone Hose Blue Hump 3'' (76mm)"
H80,NEW,,19.19,,,,"Silicone Hose Blue Hump 3,125'' (80mm)"
H83,NEW,,20.16,,,,"Silicone Hose Blue Hump 3,25'' (83mm)"
H89,NEW,,20.84,,,,"Silicone Hose Blue Hump 3,5'' (89mm)"
L102,NEW,,17.52,,,,"Silicone Hose Blue straight length 4'' (102mm)"
L108,NEW,,20.94,,,,"Silicone Hose Blue straight length 4,25'' (108mm)"
L11,NEW,,4.84,,,,"Silicone Hose Blue straight length 0,43'' (11mm)"
L114,NEW,,21.49,,,,"Silicone Hose Blue straight length 4,5'' (114mm)"
L13,NEW,,5.4,,,,"Silicone Hose Blue straight length 0,5'' (13mm)"
L16,NEW,,5.4,,,,"Silicone Hose Blue straight length 0,625'' (16mm)"
L19,NEW,,6.29,,,,"Silicone Hose Blue straight length 0,75'' (19mm)"
L22,NEW,,6.29,,,,"Silicone Hose Blue straight length 0,875'' (22mm)"
L25,NEW,,6.29,,,,"Silicone Hose Blue straight length 1'' (25mm)"
L28,NEW,,7.05,,,,"Silicone Hose Blue straight length 1,125'' (28mm)"
L30,NEW,,7.05,,,,"Silicone Hose Blue straight length 1,18'' (30mm)"
L32,NEW,,7.05,,,,"Silicone Hose Blue straight length 1,25'' (32mm)"
L35,NEW,,7.61,,,,"Silicone Hose Blue straight length 1,375'' (35mm)"
L38,NEW,,8.49,,,,"Silicone Hose Blue straight length 1,5'' (38mm)"
L41,NEW,,9.7,,,,"Silicone Hose Blue straight length 1,625'' (41mm)"
L45,NEW,,10.46,,,,"Silicone Hose Blue straight length 1,75'' (45mm)"
L48,NEW,,11.24,,,,"Silicone Hose Blue straight length 1,875'' (48mm)"
L51,NEW,,11.24,,,,"Silicone Hose Blue straight length 2'' (51mm)"
L54,NEW,,11.24,,,,"Silicone Hose Blue straight length 2,125'' (54mm)"
L57,NEW,,11.24,,,,"Silicone Hose Blue straight length 2,25'' (57mm)"
L6.5,NEW,,3.64,,,,"Silicone Hose Blue straight length 0,25'' (6,5mm)"
L60,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,375'' (60mm)"
L63,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,5'' (63mm)"
L65,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,56'' (65mm)"
L68,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,68'' (68mm)"
L70,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,75'' (70mm)"
L73,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,875'' (73mm)"
L76,NEW,,11.79,,,,"Silicone Hose Blue straight length 3'' (76mm)"
L8,NEW,,4.19,,,,"Silicone Hose Blue straight length 0,3125'' (8mm)"
L80,NEW,,13.88,,,,"Silicone Hose Blue straight length 3,125'' (80mm)"
L83,NEW,,15.44,,,,"Silicone Hose Blue straight length 3,25'' (83mm)"
L89,NEW,,16.1,,,,"Silicone Hose Blue straight length 3,5'' (89mm)"
L9.5,NEW,,4.19,,,,"Silicone Hose Blue straight length 0,375'' (9,5mm)"
L95,NEW,,16.64,,,,"Silicone Hose Blue straight length 3,75'' (95mm)"
R13-16,NEW,,8.49,,,,"Silicone Hose Blue 0,5 - 0,625'' (13-16mm)"
R13-19,NEW,,9.7,,,,"Silicone Hose Blue 0,5 - 0,75'' (13-19mm)"
R13-22,NEW,,9.7,,,,"Silicone Hose Blue 0,5 - 0,875'' (13-22mm)"
R13-25,NEW,,9.7,,,,"Silicone Hose Blue 0,5 - 1'' (13-25mm)"
R16-19,NEW,,9.7,,,,"Silicone Hose Blue 0,625 - 0,75'' (16-19mm)"
R16-22,NEW,,9.7,,,,"Silicone Hose Blue 0,625-0,875'' (16-22mm)"
R16-25,NEW,,9.7,,,,"Silicone Hose Blue 0,625 - 1'' (16-25mm)"
R16-28,NEW,,10.46,,,,"Silicone Hose Blue 0,625 - 1,125'' (16-28mm)"
R19-22,NEW,,9.7,,,,"Silicone Hose Blue 0,75-0,875'' (19-22mm)"
R19-25,NEW,,9.7,,,,"Silicone Hose Blue 0,75 - 1'' (19-25mm)"
R19-28,NEW,,10.46,,,,"Silicone Hose Blue 0,75 - 1,125'' (19-28mm)"
R19-32,NEW,,10.46,,,,"Silicone Hose Blue 0,75 - 1,25'' (19-32mm)"
R22-25,NEW,,9.7,,,,"Silicone Hose Blue 0,875 - 1'' (22-25mm)"
R22-28,NEW,,10.46,,,,"Silicone Hose Blue 0,875 - 1,125'' (22-28mm)"
R22-32,NEW,,10.46,,,,"Silicone Hose Blue 0,875 - 1,25'' (22-32mm)"
R22-38,NEW,,10.46,,,,"Silicone Hose Blue 0,875 - 1,5'' (22-38mm)"
R25-28,NEW,,10.46,,,,"Silicone Hose Blue 1 - 1,125'' (25-28mm)"
R25-30,NEW,,10.46,,,,"Silicone Hose Blue 1 - 1,18'' (25-30mm)"
R25-32,NEW,,10.46,,,,"Silicone Hose Blue 1 - 1,25'' (25-32mm)"
R25-35,NEW,,10.46,,,,"Silicone Hose Blue 1 - 1,375'' (25-35mm)"
R25-38,NEW,,10.46,,,,"Silicone Hose Blue 1 - 1,5'' (25-38mm)"
R28-32,NEW,,10.46,,,,"Silicone Hose Blue 1,125 - 1,25'' (28-32mm)"
R28-35,NEW,,10.46,,,,"Silicone Hose Blue 1,125 - 1,375'' (28-35mm)"
R28-38,NEW,,10.46,,,,"Silicone Hose Blue 1,125 - 1,5'' (28-38mm)"
R30-35,NEW,,10.46,,,,"Silicone Hose Blue 1,18 - 1,375'' (30-35mm)"
R30-38,NEW,,10.46,,,,"Silicone Hose Blue 1,18 - 1,5'' (30-38mm)"
R32-35,NEW,,10.46,,,,"Silicone Hose Blue 1,25 - 1,375'' (32-35mm)"
R32-38,NEW,,10.46,,,,"Silicone Hose Blue 1,25 - 1,5'' (32-38mm)"
R32-41,NEW,,11.24,,,,"Silicone Hose Blue 1,25 - 1,625'' (32-41mm)"
R32-45,NEW,,13.32,,,,"Silicone Hose Blue 1,25 - 1,75'' (32-45mm)"
R35-38,NEW,,10.46,,,,"Silicone Hose Blue 1,375 - 1,5'' (35-38mm)"
R35-40,NEW,,11.79,,,,"Silicone Hose Blue 1,375 - 1,6'' (35-41mm)"
R35-45,NEW,,13.88,,,,"Silicone Hose Blue 1,375 - 1,75'' (35-45mm)"
R35-48,NEW,,13.88,,,,"Silicone Hose Blue 1,375 - 1,875'' (35-48mm)"
R35-51,NEW,,16.64,,,,"Silicone Hose Blue 1,375 - 2'' (35-51mm)"
R38-41,NEW,,11.24,,,,"Silicone Hose Blue 1,5 - 1,625'' (38-41mm)"
R38-45,NEW,,13.88,,,,"Silicone Hose Blue 1,5 - 1,75'' (38-45mm)"
R38-51,NEW,,17.52,,,,"Silicone Hose Blue 1,5 - 2'' (38-51mm)"
R40-76,NEW,,18.08,,,,"Silicone Hose Blue 1,625 - 3'' (40-76mm)"
R41-45,NEW,,15.44,,,,"Silicone Hose Blue 1,625 - 1,75'' (41-45mm)"
R41-48,NEW,,15.44,,,,"Silicone Hose Blue 1,625 - 1,875'' (41-48mm)"
R41-51,NEW,,15.44,,,,"Silicone Hose Blue 1,625 - 2'' (41-51mm)"
R45-51,NEW,,18.08,,,,"Silicone Hose Blue 1,75 - 2'' (45-51mm)"
R45-63,NEW,,18.08,,,,"Silicone Hose Blue 1,75 - 2,5'' (45-63mm)"
R45-76,NEW,,18.08,,,,"Silicone Hose Blue 1,75 - 3'' (45-76mm)"
R48-54,NEW,,18.08,,,,"Silicone Hose Blue 1,875 - 2,125'' (48-54mm)"
R51-54,NEW,,18.08,,,,"Silicone Hose Blue 2 - 2,125'' (51-54mm)"
R51-57,NEW,,18.08,,,,"Silicone Hose Blue 2 - 2,25'' (51-57mm)"
R51-60,NEW,,18.08,,,,"Silicone Hose Blue 2 - 2,375'' (51-60mm)"
R51-63,NEW,,18.08,,,,"Silicone Hose Blue 2 - 2,5'' (51-63mm)"
R51-65,NEW,,18.74,,,,"Silicone Hose Blue 2 - 2,56'' (51-65mm)"
R51-68,NEW,,18.74,,,,"Silicone Hose Blue 2 - 2,68'' (51-68mm)"
R51-70,NEW,,18.74,,,,"Silicone Hose Blue 2 - 2,75'' (51-70mm)"
R51-76,NEW,,20.27,,,,"Silicone Hose Blue 2 - 3'' (51-76mm)"
R54-63,NEW,,19.29,,,,"Silicone Hose Blue 2,125 - 2,5'' (54-63mm)"
R54-76,NEW,,20.27,,,,"Silicone Hose Blue 2,125 - 3'' (54-76mm)"
R57-63,NEW,,18.74,,,,"Silicone Hose Blue 2,25 - 2,5'' (57-63mm)"
R57-70,NEW,,19.29,,,,"Silicone Hose Blue 2,25 - 2,75'' (57-70mm)"
R57-76,NEW,,20.27,,,,"Silicone Hose Blue 2,25 - 3'' (57-76mm)"
R60-63,NEW,,18.74,,,,"Silicone Hose Blue 2,375 - 2,5'' (60-63mm)"
R60-70,NEW,,20.94,,,,"Silicone Hose Blue 2,375 - 2,75'' (60-70mm)"
R60-76,NEW,,20.94,,,,"Silicone Hose Blue 2,375 - 3'' (60-76mm)"
R60-80,NEW,,22.91,,,,"Silicone Hose Blue 2,375 - 3,125'' (60-80mm)"
R60-83,NEW,,22.91,,,,"Silicone Hose Blue 2,375 - 3,25'' (60-83mm)"
R63-102,NEW,,27.21,,,,"Silicone Hose Blue 2,5 - 4'' (63-102mm)"
R63-65,NEW,,20.27,,,,"Silicone Hose Blue 2,5 - 2,56'' (63-65mm)"
R63-68,NEW,,20.27,,,,"Silicone Hose Blue 2,5 - 2,68'' (63-68mm)"
R63-70,NEW,,20.27,,,,"Silicone Hose Blue 2,5 - 2,75'' (63-70mm)"
R63-73,NEW,,22.91,,,,"Silicone Hose Blue 2,5 - 2,875'' (63-73mm)"
R63-76,NEW,,22.91,,,,"Silicone Hose Blue 2,5 - 3'' (63-76mm)"
R63-80,NEW,,22.91,,,,"Silicone Hose Blue 2,5 - 3,125'' (63-80mm)"
R63-83,NEW,,22.36,,,,"Silicone Hose Blue 2,5 - 3,25'' (63-83mm)"
R63-89,NEW,,25.12,,,,"Silicone Hose Blue 2,5 - 3,5'' (63-89mm)"
R65-76,NEW,,23.57,,,,"Silicone Hose Blue 2,56 - 3'' (65-76mm)"
R68-76,NEW,,23.57,,,,"Silicone Hose Blue 2,68 - 3'' (68-76mm)"
R70-102,NEW,,26.34,,,,"Silicone Hose Blue 2,75 - 4'' (70-102mm)"
R70-76,NEW,,20.94,,,,"Silicone Hose Blue 2,75 - 3'' (70-76mm)"
R70-80,NEW,,20.94,,,,"Silicone Hose Blue 2,75 - 3,125'' (70-80mm)"
R70-83,NEW,,22.36,,,,"Silicone Hose Blue 2,75 - 3,25'' (70-83mm)"
R70-89,NEW,,24.46,,,,"Silicone Hose Blue 2,75 - 3,5'' (70-89mm)"
R73-76,NEW,,23.57,,,,"Silicone Hose Blue 2,875 - 3'' (73-76mm)"
R76-102,NEW,,27.21,,,,"Silicone Hose Blue 3 - 4'' (76-102mm)"
R76-80,NEW,,23.57,,,,"Silicone Hose Blue 3 - 3,125'' (76-80mm)"
R76-83,NEW,,23.57,,,,"Silicone Hose Blue 3 - 3,25'' (76-83mm)"
R76-89,NEW,,25.12,,,,"Silicone Hose Blue 3 - 3,5'' (76-89mm)"
R76-95,NEW,,27.21,,,,"Silicone Hose Blue 3 - 3,75'' (76-95mm)"
R78-80,NEW,,23.57,,,,"Silicone Hose Blue 3,05 - 3,125'' (78-80mm)"
R80-102,NEW,,27.76,,,,"Silicone Hose Blue 3,125 - 4'' (80-102mm)"
R80-89,NEW,,26.34,,,,"Silicone Hose Blue 3,125 - 3,5'' (80-89mm)"
R83-102,NEW,,27.76,,,,"Silicone Hose Blue 3,25 - 4'' (83-102mm)"
R89-102,NEW,,29.31,,,,"Silicone Hose Blue 3,5 - 4'' (89-102mm)"
R89-114,NEW,,29.98,,,,"Silicone Hose Blue 3,5 - 4,5'' (89-114mm)"
R95-102,NEW,,30.54,,,,"Silicone Hose Blue 3,75 - 4'' (95-102mm)"
RB25G51,NEW,,26.02,,,,"Silicone Hose Red 25 degree 2'' (51mm)"
RB25G57,NEW,,27.45,,,,"Silicone Hose Red 25 degree 2,25'' (57mm)"
RB25G60,NEW,,29.65,,,,"Silicone Hose Red 25 degree 2,375'' (60mm)"
RB45G25,NEW,,13.44,,,,"Silicone Hose Red 45 degree 1'' (25mm)"
RB45G32,NEW,,14,,,,"Silicone Hose Red 45 degree 1,25'' (32mm)"
RB45G35,NEW,,14.65,,,,"Silicone Hose Red 45 degree 1,375'' (35mm)"
RB45G38,NEW,,16.21,,,,"Silicone Hose Red 45 degree 1,5'' (38mm)"
RB45G41,NEW,,18.3,,,,"Silicone Hose Red 45 degree 1,625'' (41mm)"
RB45G45,NEW,,19.84,,,,"Silicone Hose Red 45 degree 1,75'' (45mm)"
RB45G51,NEW,,21.15,,,,"Silicone Hose Red 45 degree 2'' (51mm)"
RB45G54,NEW,,23.14,,,,"Silicone Hose Red 45 degree 2,125'' (54mm)"
RB45G57,NEW,,23.91,,,,"Silicone Hose Red 45 degree 2,25'' (57mm)"
RB45G60,NEW,,25.35,,,,"Silicone Hose Red 45 degree 2,375'' (60mm)"
RB45G63,NEW,,26.78,,,,"Silicone Hose Red 45 degree 2,5'' (63mm)"
RB45G70,NEW,,28.1,,,,"Silicone Hose Red 45 degree 2,75'' (70mm)"
RB45G76,NEW,,30.31,,,,"Silicone Hose Red 45 degree 3'' (76mm)"
RB90G13,NEW,,10.46,,,,"Silicone Hose Red 90 degree 0,5'' (13mm)"
RB90G16,NEW,,11.35,,,,"Silicone Hose Red 90 degree 0,625'' (16mm)"
RB90G19,NEW,,11.68,,,,"Silicone Hose Red 90 degree 0,75'' (19mm)"
RB90G22,NEW,,12.34,,,,"Silicone Hose Red 90 degree 0,875'' (22mm)"
RB90G25,NEW,,13.11,,,,"Silicone Hose Red 90 degree 1'' (25mm)"
RB90G32,NEW,,13.77,,,,"Silicone Hose Red 90 degree 1,25'' (32mm)"
RB90G35,NEW,,14.33,,,,"Silicone Hose Red 90 degree 1,375'' (35mm)"
RB90G38,NEW,,15.97,,,,"Silicone Hose Red 90 degree 1,5'' (38mm)"
RB90G41,NEW,,17.95,,,,"Silicone Hose Red 90 degree 1,625'' (41mm)"
RB90G45,NEW,,19.19,,,,"Silicone Hose Red 90 degree 1,75'' (45mm)"
RB90G51,NEW,,20.84,,,,"Silicone Hose Red 90 degree 2'' (51mm)"
RB90G57,NEW,,23.49,,,,"Silicone Hose Red 90 degree 2,25'' (57mm)"
RB90G60,NEW,,25.01,,,,"Silicone Hose Red 90 degree 2,375'' (60mm)"
RB90G63,NEW,,26.12,,,,"Silicone Hose Red 90 degree 2,5'' (63mm)"
RB90G70,NEW,,28.76,,,,"Silicone Hose Red 90 degree 2,75'' (70mm)"
RB90G76,NEW,,30.09,,,,"Silicone Hose Red 90 degree 3'' (76mm)"
RB90G9.5,NEW,,9.04,,,,"Silicone Hose Red 90 degree 0,375'' (9,5mm)"
SB135G11,NEW,,11.59,,,,"Silicone Hose Black 135 degree 0,43'' (11mm)"
SB135G13,NEW,,12.25,,,,"Silicone Hose Black 135 degree 0,5'' (13mm)"
SB135G16,NEW,,13.32,,,,"Silicone Hose Black 135 degree 0,625'' (16mm)"
SB135G19,NEW,,13.67,,,,"Silicone Hose Black 135 degree 0,75'' (19mm)"
SB135G22,NEW,,14.65,,,,"Silicone Hose Black 135 degree 0,875'' (22mm)"
SB135G25,NEW,,16.43,,,,"Silicone Hose Black 135 degree 1'' (25mm)"
SB135G28,NEW,,16.1,,,,"Silicone Hose Black 135 degree 1,125'' (28mm)"
SB135G30,NEW,,15.65,,,,"Silicone Hose Black 135 degree 1,18'' (30mm)"
SB135G32,NEW,,17.43,,,,"Silicone Hose Black 135 degree 1,25'' (32mm)"
SB135G35,NEW,,18.3,,,,"Silicone Hose Black 135 degree 1,375'' (35mm)"
SB135G38,NEW,,20.06,,,,"Silicone Hose Black 135 degree 1,5'' (38mm)"
SB135G41,NEW,,22.6,,,,"Silicone Hose Black 135 degree 1,625'' (41mm)"
