page,tier,brand,model,year_range,engine,section,sku,material,description,price_kind,msrp_usd,import_fee_usd,retail_usd,matched_summary_label,remarks
41,Standard Products,Porsche,992 | Turbo / | Turbo S,2020 - Current,,,0P92FT-A0N00-3,SS,Catted Downpipe ※Non-OPF Version,absolute,3500.0,1500,5000.0,,"※Please specify whether the vehicle is an OPF model before placing an order for iPE’s downpipe | ※This particular model is only compatible with the factory valve control system | ※This model is only compatible with OEM exhaust tips | ※Headers, downpipe and muffler can be sold/installed individually | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
41,Standard Products,Porsche,992 | Turbo / | Turbo S,2020 - Current,,,0P92FT-B0N00-3,SS,Catless Downpipe ※Non-OPF Version 992 Cat Pipe,absolute,2300.0,1500,3800.0,,"※Please specify whether the vehicle is an OPF model before placing an order for iPE’s downpipe | ※This particular model is only compatible with the factory valve control system | ※This model is only compatible with OEM exhaust tips | ※Headers, downpipe and muffler can be sold/installed individually | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
41,Standard Products,Porsche,992 | Turbo / | Turbo S,2020 - Current,,,0P92FT-A0N00-302,SS,Catted Downpipe ※OPF Version,absolute,3500.0,1500,5000.0,,"※Please specify whether the vehicle is an OPF model before placing an order for iPE’s downpipe | ※This particular model is only compatible with the factory valve control system | ※This model is only compatible with OEM exhaust tips | ※Headers, downpipe and muffler can be sold/installed individually | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
41,Standard Products,Porsche,992 | Turbo / | Turbo S,2020 - Current,,,0P92FT-B0N00-302,SS,Catless Downpipe ※OPF Version,absolute,2300.0,1500,3800.0,,"※Please specify whether the vehicle is an OPF model before placing an order for iPE’s downpipe | ※This particular model is only compatible with the factory valve control system | ※This model is only compatible with OEM exhaust tips | ※Headers, downpipe and muffler can be sold/installed individually | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
41,Standard Products,Porsche,992 | Turbo / | Turbo S,2020 - Current,,Cat Back System,0P92FT-NVN00-2,SS,Cat Back System,absolute,3200.0,1500,4700.0,,"※Please specify whether the vehicle is an OPF model before placing an order for iPE’s downpipe | ※This particular model is only compatible with the factory valve control system | ※This model is only compatible with OEM exhaust tips | ※Headers, downpipe and muffler can be sold/installed individually | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
41,Standard Products,Porsche,992 | Turbo / | Turbo S,2020 - Current,,,0P92FT-TNVN00-2,Ti,Titanium Cat Back System,absolute,4600.0,1500,6100.0,,"※Please specify whether the vehicle is an OPF model before placing an order for iPE’s downpipe | ※This particular model is only compatible with the factory valve control system | ※This model is only compatible with OEM exhaust tips | ※Headers, downpipe and muffler can be sold/installed individually | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,0P92G3-A0NM0-3,SS,Header with Cat Pipe,absolute,5300.0,1600,6900.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Header with,0P92G3-B0NM0-3,SS,Header with Catless Straight Pipe,absolute,4500.0,1500,6000.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Cat/Catless Straight,1P92G3-01-A0M0-1S,SS,Equal-length Headers with Cat Pipe,absolute,8700.0,1600,10300.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-01-B0M0-1S,SS,Equal-length Headers with Catless Straight Pipe,absolute,7900.0,1600,9500.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Header Back System,0P92G3-NVPM0-2,SS,Cat Back System,absolute,5300.0,1600,6900.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AS-7S,SS,Tips (Chrome Silver),included,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AT-7S,SS,Tips (Titanium Blue),relative,140.0,,140.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AB-7S,SS,Tips (Chrome Black),relative,200.0,,200.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,410.0,,410.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Upgrade Options,1P92G3-03-N0BS-7S,SS,New Tips (Chrome Silver),free,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-03-N0BT-7S,SS,New Tips (Titanium Blue),relative,140.0,,140.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-03-N0BB-7S,SS,New Tips (Gloss Black),relative,200.0,,200.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-03-N0BB-7S-02,SS,New Tips (Matte Black),relative,200.0,,200.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Header Back System,0P92G3-TNVPM0-2,Ti,Titanium Cat Back System,absolute,6800.0,1600,8400.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-23-N0AP-7S,Ti,Polished Silver Tips,included,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-23-N0AT-7S,Ti,Tips (Titanium Blue),free,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Upgrade Options,1P91RN-23-N0AG-7S,Ti,Tips (Gold),free,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,(No Discount),1P91RN-03-N0AB-7S,SS,Tips (Chrome Black),free,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,180.0,,180.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-01-A0M0-1S,SS,Equal-length Headers with Cat Pipe,absolute,8700.0,1600,10300.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-03-EVP0-6N,SS,Cat Back System,absolute,4400.0,1500,5900.0,Cat Back System,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Equal-length Full System,1P91RN-03-N0AS-7S,SS,Tips (Chrome Silver),included,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-01-B0M0-1S,SS,Equal-length Headers with Catless Straight Pipe,absolute,7900.0,1600,9500.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-03-EVP0-6N,SS,Cat Back System,absolute,4400.0,1500,5900.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AS-7S,SS,Tips (Chrome Silver),included,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AT-7S,SS,Tips (Titanium Blue),relative,140.0,,140.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AB-7S,SS,Tips (Chrome Black),relative,200.0,,200.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,410.0,,410.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Upgrade Options,1P92G3-03-N0BS-7S,SS,New Tips (Chrome Silver),free,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-03-N0BT-7S,SS,New Tips (Titanium Blue),relative,140.0,,140.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-03-N0BB-7S,SS,New Tips (Gloss Black),relative,200.0,,200.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-03-N0BB-7S-02,SS,New Tips (Matte Black),relative,200.0,,200.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-01-A0M0-1S,SS,Equal-length Headers with Cat Pipe,absolute,8700.0,1600,10300.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-23-EVP0-6N,Ti,Titanium Cat Back System,absolute,5700.0,1600,7300.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Equal-length Full System,1P91RN-23-N0AP-7S,Ti,Polished Silver Tips,included,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-01-B0M0-1S,SS,Equal-length Headers with Catless Straight Pipe,absolute,7900.0,1600,9500.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P92G3-23-EVP0-6N,Ti,Titanium Cat Back System,absolute,5700.0,1600,7300.0,Titanium Cat Back System,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-23-N0AP-7S,Ti,Polished Silver Tips,included,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-23-N0AT-7S,Ti,Tips (Titanium Blue),free,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,Upgrade Options,1P91RN-23-N0AG-7S,Ti,Tips (Gold),free,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,(No Discount),1P91RN-03-N0AB-7S,SS,Tips (Chrome Black),free,0.0,,0.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,GT3 / GT3 TOURING / GT3 RS | 992 | (Stainless) | (Stainless + Ti),2021 - Current,,,1P91RN-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,180.0,,180.0,,"※This particular model is only compatible with the factory valve control system | ※Headers, downpipe and muffler can be sold/installed individually | ※Equal-length Headers only compatible with iPE catback system | ※Compatible with both OPF and non-OPF models"
42,Standard Products,Porsche,987.1 Cayman | 987.1 Boxster,2005 - 2009,,Header with Cat Straight,0P87FN-A0N00-3,SS,Header with Cat Pipe,absolute,2300.0,1500,3800.0,,※Does NOT fcompatible OBDII control system
42,Standard Products,Porsche,987.1 Cayman | 987.1 Boxster,2005 - 2009,,,0P87FN-NVN00-2,SS,Cat Back System,absolute,3200.0,1500,4700.0,Cat Back System Tips (Chrome Silver),※Does NOT fcompatible OBDII control system
42,Standard Products,Porsche,987.1 Cayman | 987.1 Boxster,2005 - 2009,,Cat Back System,1P87FN-03-N0AS-7S,SS,Tips (Chrome Silver),absolute,3200.0,1500,4700.0,,※Does NOT fcompatible OBDII control system
42,Standard Products,Porsche,987.1 Cayman | 987.1 Boxster,2005 - 2009,,,1X-32-V0V0-8S-B5001,,Remote Control,included,0.0,,0.0,,※Does NOT fcompatible OBDII control system
42,Standard Products,Porsche,987.1 Cayman | 987.1 Boxster,2005 - 2009,,,1P87FN-03-N0AT-7S,SS,Tips (Titanium Blue),relative,140.0,,140.0,,※Does NOT fcompatible OBDII control system
42,Standard Products,Porsche,987.1 Cayman | 987.1 Boxster,2005 - 2009,,Upgrade Options,1P87FN-03-N0AB-7S,SS,Tips (Chrome Black),relative,200.0,,200.0,,※Does NOT fcompatible OBDII control system
42,Standard Products,Porsche,987.1 Cayman | 987.1 Boxster,2005 - 2009,,,1P87FN-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,410.0,,410.0,,※Does NOT fcompatible OBDII control system
42,Standard Products,Porsche,987.2 Cayman | 987.2 Boxster,2009 - 2012,,Header with,0P87RN-A0N00-3,SS,Header with Cat Pipe,absolute,2600.0,1500,4100.0,,
42,Standard Products,Porsche,987.2 Cayman | 987.2 Boxster,2009 - 2012,,Cat/Catless Straight,0P87RN-B0N00-3,SS,Header with Catless Straight Pipe,absolute,2100.0,1500,3600.0,,
42,Standard Products,Porsche,987.2 Cayman | 987.2 Boxster,2009 - 2012,,,0P87RN-NVN00-2,SS,Cat Back System,absolute,3400.0,1500,4900.0,Cat Back System Tips (Chrome Silver),
42,Standard Products,Porsche,987.2 Cayman | 987.2 Boxster,2009 - 2012,,Cat Back System,1P87FN-03-N0AS-7S,SS,Tips (Chrome Silver),absolute,3400.0,1500,4900.0,,
42,Standard Products,Porsche,987.2 Cayman | 987.2 Boxster,2009 - 2012,,,1X-32-V0V0-8S-B5001,,Remote Control,included,0.0,,0.0,,
42,Standard Products,Porsche,987.2 Cayman | 987.2 Boxster,2009 - 2012,,,1P87FN-03-N0AT-7S,SS,Tips (Titanium Blue),relative,140.0,,140.0,,
42,Standard Products,Porsche,987.2 Cayman | 987.2 Boxster,2009 - 2012,,Upgrade Options,1P87FN-03-N0AB-7S,SS,Tips (Chrome Black),relative,200.0,,200.0,,
42,Standard Products,Porsche,987.2 Cayman | 987.2 Boxster,2009 - 2012,,(No Discount),1P87FN-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,410.0,,410.0,,
42,Standard Products,Porsche,987.2 Cayman | 987.2 Boxster,2009 - 2012,,,1X-31-V0V0-8S-B1001,,OBDII with Lighting Sensor,relative,290.0,,290.0,,
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,Header with,0P981N-A0N00-3,SS,Header with Cat Pipe,absolute,2700.0,1500,4200.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,Cat/Catless Straight,0P981N-B0N00-3,SS,Header with Catless Straight Pipe,absolute,2400.0,1500,3900.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,,0P981N-NVN00-2,SS,Cat Back System,absolute,3700.0,1500,5200.0,Cat Back System Tips (Chrome Silver),※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,Cat Back System,1P87FN-03-N0AS-7S,SS,Tips (Chrome Silver),absolute,3700.0,1500,5200.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,,1X-32-V0V0-8S-B5001,,Remote Control,included,0.0,,0.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,,1P981N-03-N0AT-7S,SS,Tips (Titanium Blue),relative,140.0,,140.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,Upgrade Options,1P981N-03-N0AB-7S,SS,Tips (Chrome Black),relative,200.0,,200.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,,1X-31-V0V0-8S-B1001,,OBDII with Lighting Sensor,relative,290.0,,290.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,,0P981N-TNVN00-2,Ti,Titanium Cat Back System,absolute,4900.0,1500,6400.0,Cat Back System Polished Silver Tips,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,Cat Back System,1P87FN-23-N0AP-7S,Ti,Polished Silver Tips,absolute,4900.0,1500,6400.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,,1X-32-V0V0-8S-B5001,,Remote Control,included,0.0,,0.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,,1P981N-23-N0AT-7S,Ti,Tips (Titanium Blue),free,0.0,,0.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
