sku,status,old_eur,new_eur,delta_eur,delta_pct,db_slug,title
A3B90G89,CHANGED,46.27,50.3,4.03,8.7,do88-a3b90g89,"Aluminum pipe 90° 89x3 mm, short radius"
A3L76-89,CHANGED,45.81,49.81,4,8.7,do88-a3l76-89,"Aluminium reducer 3-3,5´´ (76-89mm)"
A3L60-89,CHANGED,45.43,49.38,3.95,8.7,do88-a3l60-89,"Aluminium reducer 2,375-3,5´´ (60-89mm)"
487085-6002,MINOR,327.55,323.64,-3.91,-1.2,do88-487085-6002,"Garrett Intercooler Core Air-Air (511 x 284 x 76 mm) - 600 HP"
T9654,MINOR,324.75,320.84,-3.91,-1.2,do88-t9654,"GFB, DVX T9654 (Suits Ford, Volvo & Borg Warner Turbo)"
703520-6010,MINOR,320.21,316.34,-3.87,-1.2,do88-703520-6010,"Garrett Intercooler Core Air-Air (610 x 203 x 89 mm) - 600 HP"
848054-6020,MINOR,320.21,316.34,-3.87,-1.2,do88-848054-6020,"Garrett Intercooler Core Air-Air (668 x 198 x 109 mm) - 800 HP"
T9359,MINOR,321.59,317.73,-3.86,-1.2,do88-t9359,"GFB, DV+ T9359 (Suits VW Mk7 Golf R and Audi 8V S3)"
do88-kit218S,MINOR,312.3,308.49,-3.81,-1.2,do88-do88-kit218s,"Toyota Yaris GR Turbo Inlet hose"
T9430,MINOR,313.79,310,-3.79,-1.2,do88-t9430,"VTA T9430 (Suits late model Audi, VW, Skoda and SEAT 1.2 & 1.4TSI models)"
6-110,MINOR,108.62,112.36,3.74,3.4,do88-6-110,"Setrab Pro Line oil cooler 10 row 163mm"
F19-4M,MINOR,309.89,306.15,-3.74,-1.2,do88-f19-4m,"Silicone Hose Blue Flexible 0,75'' (19mm), 4 Meter"
IC-160,MINOR,303.66,299.99,-3.67,-1.2,do88-ic-160,"Intercooler 600x300x100 - 3'"
893513-6001,MINOR,302.93,299.3,-3.63,-1.2,do88-893513-6001,"Garrett Intercooler Core Air-Air (699 x 157 x 89 mm) - 660 HP"
VS-C-51-15,CHANGED,41.91,45.51,3.6,8.6,do88-vs-c-51-15,"Heat insulating wrap 51mm, 15m roll"
703518-6004,MINOR,298,294.44,-3.56,-1.2,do88-703518-6004,"Garrett Intercooler Core Air-Air (457 x 307 x 76 mm) - 750 HP"
SF15-4M,MINOR,293.63,290.07,-3.56,-1.2,do88-sf15-4m,"Silicone Hose Black Flexible 15mm, 4 Meter"
717874-6009,MINOR,288.24,284.7,-3.54,-1.2,do88-717874-6009,"Garrett Intercooler Core Air-Water (97 x 95 x 249 mm) - 500 HP"
do88-kit191Br,MINOR,292.7,289.19,-3.51,-1.2,do88-do88-kit191br,"Audi RS6 C5 2002-2004 Coolant hoses Blue"
FBTW90-300P,MINOR,100.73,104.24,3.51,3.5,do88-fbtw90-300p,"BMC Twin Air Conical Air Filter, Connection 90mm, Length 300mm"
848054-6004,MINOR,280.8,277.4,-3.4,-1.2,do88-848054-6004,"Garrett Intercooler Core Air-Air (533 x 137 x 135 mm) - 600 HP"
FBTW150-206P,MINOR,95.61,98.99,3.38,3.5,do88-fbtw150-206p,"BMC Twin Air Conical Air Filter, Connection 150mm, Length 206mm"
FB693-08,MINOR,108.26,111.62,3.36,3.1,do88-fb693-08,"Audi A6 S6 A7 S7 Allroad, BMC Model Adapted Air Filter"
TR-190S,MINOR,278.11,274.76,-3.35,-1.2,do88-tr-190s,"BMW F20 F30 F87 Pressure pipe with Black hose"
A3L60-76,CHANGED,38.57,41.89,3.32,8.6,do88-a3l60-76,"Aluminium reducer 2,375-3´´ (60-76mm)"
A3L50-76,CHANGED,37.08,40.34,3.26,8.8,do88-a3l50-76,"Aluminium reducer 2-3´´ (50-76mm)"
do88-kit85S,MINOR,269.28,266.04,-3.24,-1.2,do88-do88-kit85s,"SAAB 9-5 1.9 TiD 2006-2010 Pressure hoses (85Ah battery)"
TR-270S,MINOR,266.68,263.46,-3.22,-1.2,do88-tr-270s,"BMW 135i 335i 35i N54 2007-2010 (E9X E8X) Pressure pipe"
AD43,CHANGED,36.98,40.17,3.19,8.6,do88-ad43,"Air ducting 1,75'' (43mm)"
IC-250,MINOR,267.14,263.95,-3.19,-1.2,do88-ic-250,"Intercooler 460x300x85 - 2,5'"
703520-6025,MINOR,261.1,257.94,-3.16,-1.2,do88-703520-6025,"Garrett Intercooler Core Air-Air (457 x 203 x 89 mm) - 425 HP"
do88-kit83S,MINOR,255.91,252.78,-3.13,-1.2,do88-do88-kit83s,"SAAB 9-3 1.9 TiD 04-10 Pressure hoses"
FB536-08,MINOR,100.63,103.75,3.12,3.1,do88-fb536-08,"BMW M3 E9x, BMC Model Adapted Air Filter"
VS-J-50-5,CHANGED,35.68,38.79,3.11,8.7,do88-vs-j-50-5,"Heat insulating tape 50mm, 5m roll"
703520-6009,MINOR,256.18,253.08,-3.1,-1.2,do88-703520-6009,"Garrett Intercooler Core Air-Air (610 x 163 x 89 mm) - 500 HP"
A3B90G76,CHANGED,34.85,37.95,3.1,8.9,do88-a3b90g76,"Aluminum pipe 90° 76x3 mm, short radius"
FB960-04,MINOR,96.73,99.81,3.08,3.2,do88-fb960-04,"Audi A4 S4 RS4 A5 S5 RS5 Q5 SQ5, BMC Model Adapted Air Filter"
VS-B-25-15,CHANGED,35.5,38.58,3.08,8.7,do88-vs-b-25-15,"Exhaust wrap 800 deg C, 25mm, 15m roll"
FBTW100-200P,MINOR,88,91.05,3.05,3.5,do88-fbtw100-200p,"BMC Twin Air Conical Air Filter, Connection 100mm, Length 200mm"
FBTW110-200P,MINOR,88,91.05,3.05,3.5,do88-fbtw110-200p,"BMC Twin Air Conical Air Filter, Connection 110mm, Length 200mm"
AD38,CHANGED,35.31,38.35,3.04,8.6,do88-ad38,"Air ducting 1,5'' (38mm)"
FB740-20,MINOR,95.52,98.5,2.98,3.1,do88-fb740-20," BMW Fx M135 M235 335i 435i I8, BMC Model Adapted Air Filter"
FBTW90-200P,MINOR,85.4,88.38,2.98,3.5,do88-fbtw90-200p,"BMC Twin Air Conical Air Filter, Connection 90mm, Length 200mm"
T9451,MINOR,246.24,243.26,-2.98,-1.2,do88-t9451,"VTA T9451 DV+ PERFORMANCE, BLOW OFF VALVE SOUND!"
do88-kit193Br,MINOR,240.75,237.81,-2.94,-1.2,do88-do88-kit193br,"Audi RS6 C5 2002-2004 Vacuum hoses Blue"
do88-kit66S,MINOR,243.64,240.7,-2.94,-1.2,do88-do88-kit66s,"Audi Quattro 20v Pressure hoses Black"
A3B45G89,CHANGED,33.73,36.66,2.93,8.7,do88-a3b45g89,"Aluminum pipe 45° 89x3 mm, short radius"
TR-290S,MINOR,248.28,245.35,-2.93,-1.2,do88-tr-290s,"BMW 135i 335i 35i N55 2010-2013 (E9X E8X) Pressure pipe"
AD32,CHANGED,33.92,36.83,2.91,8.6,do88-ad32,"Air ducting 1,25'' (32mm)"
A3B90G60,CHANGED,34.01,36.9,2.89,8.5,do88-a3b90g60,"Aluminum pipe 90° 60x3 mm, short radius"
A3B90G60-L,CHANGED,34.01,36.9,2.89,8.5,do88-a3b90g60-l,"Aluminum pipe 90° 60x3 mm, long radius"
A3B90G76-L,CHANGED,34.01,36.9,2.89,8.5,do88-a3b90g76-l,"Aluminum pipe 90° 76x3 mm, long radius"
703518-6017,MINOR,236.48,233.6,-2.88,-1.2,do88-703518-6017,"Garrett Intercooler Core Air-Air (457 x 267 x 76 mm) - 510 HP"
do88-kit206S,MINOR,240.94,238.06,-2.88,-1.2,do88-do88-kit206s,"Volvo 740 760 780 940 960 D24 Coolant hoses Black"
FBTW100-140P,MINOR,80.28,83.12,2.84,3.5,do88-fbtw100-140p,"BMC Twin Air Conical Air Filter, Connection 100mm, Length 140mm"
FBTW110-140P,MINOR,80.28,83.12,2.84,3.5,do88-fbtw110-140p,"BMC Twin Air Conical Air Filter, Connection 110mm, Length 140mm"
FBTW130-140P,MINOR,80.28,83.12,2.84,3.5,do88-fbtw130-140p,"BMC Twin Air Conical Air Filter, Connection 130mm, Length 140mm"
FBTW80-151P,MINOR,80.28,83.12,2.84,3.5,do88-fbtw80-151p,"BMC Twin Air Conical Air Filter, Connection 80mm, Length 151mm"
FBTW90-130P,MINOR,80.28,83.12,2.84,3.5,do88-fbtw90-130p,"BMC Twin Air Conical Air Filter, Connection 90mm, Length 130mm Connection for Bosch sensor"
FBTW90-140P,MINOR,80.28,83.12,2.84,3.5,do88-fbtw90-140p,"BMC Twin Air Conical Air Filter, Connection 90mm, Length 140mm"
703518-6018,MINOR,231.56,228.74,-2.82,-1.2,do88-703518-6018,"Garrett Intercooler Core Air-Air (610 x 163 x 76 mm) - 475 HP"
FBTW76-200P,MINOR,82.98,85.8,2.82,3.4,do88-fbtw76-200p,"BMC Twin Air Conical Air Filter, Connection 76mm, Length 200mm"
do88-kit190Br,MINOR,225.61,222.84,-2.77,-1.2,do88-do88-kit190br,"Audi RS6 C5 2002-2004 Pressure hoses Blue"
do88-kit192Br,MINOR,228.22,225.47,-2.75,-1.2,do88-do88-kit192br,"Audi RS6 C5 2002-2004 Crankcase vent hoses Blue"
AD25,CHANGED,32.15,34.88,2.73,8.5,do88-ad25,"Air ducting 1'' (25mm)"
FB434-01,MINOR,89.21,91.93,2.72,3,do88-fb434-01,"Volvo S60 V70 XC70 XC90, BMC Model Adapted Air Filter"
FBTW60-140P,MINOR,79.08,81.79,2.71,3.4,do88-fbtw60-140p,"BMC Twin Air Conical Air Filter, Connection 60mm, Length 140mm"
FBTW63-140P,MINOR,79.08,81.79,2.71,3.4,do88-fbtw63-140p,"BMC Twin Air Conical Air Filter, Connection 63mm, Length 140mm"
FBTW70-140P,MINOR,79.08,81.79,2.71,3.4,do88-fbtw70-140p,"BMC Twin Air Conical Air Filter, Connection 70mm, Length 140mm"
FBTW76-140P,MINOR,79.08,81.79,2.71,3.4,do88-fbtw76-140p,"BMC Twin Air Conical Air Filter, Connection 76mm, Length 140mm"
FBTW80-140P,MINOR,79.08,81.79,2.71,3.4,do88-fbtw80-140p,"BMC Twin Air Conical Air Filter, Connection 80mm, Length 140mm"
FBTW85-140P,MINOR,79.08,81.79,2.71,3.4,do88-fbtw85-140p,"BMC Twin Air Conical Air Filter, Connection 85mm, Length 140mm"
FB358-16,MINOR,87.91,90.61,2.7,3.1,do88-fb358-16,"Volvo S60 V70, BMC Model Adapted Air Filter"
FB409-01,MINOR,87.91,90.61,2.7,3.1,do88-fb409-01,"VAG 2.0 TSI/TSFI 04-13, BMC Model Adapted Air Filter"
FB494-20,MINOR,87.91,90.61,2.7,3.1,do88-fb494-20,"BMW 1 3 5 Z4, BMC Model Adapted Air Filter"
FB756-20,MINOR,87.91,90.61,2.7,3.1,do88-fb756-20," VAG MQB 13-19, BMC Model Adapted Air Filter"
703518-6016,MINOR,224.12,221.44,-2.68,-1.2,do88-703518-6016,"Garrett Intercooler Core Air-Air (457 x 203 x 76 mm) - 410 HP"
T9302,MINOR,214.27,211.66,-2.61,-1.2,do88-t9302,"GFB, DV+ T9302 SXV Diverter Valve"
FB430-01,MINOR,82.79,85.36,2.57,3.1,do88-fb430-01,"Volvo 740 780 940 960 S90 V90, BMC Model Adapted Air Filter"
FB120-01,MINOR,81.49,84.05,2.56,3.1,do88-fb120-01,"Volvo 850 C70 S70 V70, BMC Model Adapted Air Filter"
T9354,MINOR,207.59,205.03,-2.56,-1.2,do88-t9354,"GFB, DV+ T9354 (Suits Ford, Volvo, Porsche & Borg Warner Turbo)"
T9360,MINOR,207.59,205.03,-2.56,-1.2,do88-t9360,"GFB, DV+ T9360 suits Ford Focus RS"
703518-6015,MINOR,206.93,204.4,-2.53,-1.2,do88-703518-6015,"Garrett Intercooler Core Air-Air (457 x 163 x 76 mm) - 310 HP"
IC-200,MINOR,207.95,205.44,-2.51,-1.2,do88-ic-200,"Intercooler 150x480x89 - 2,5´"
IC-230,MINOR,204.71,202.22,-2.49,-1.2,do88-ic-230,"Intercooler 455x300x102 - 3'"
do88-kit85-1S,MINOR,206,203.55,-2.45,-1.2,do88-do88-kit85-1s,"SAAB 9-5 1.9 TiD 2006-2010 Turbo to intercooler hose"
FB151-01,MINOR,77.68,80.11,2.43,3.1,do88-fb151-01,"SAAB 900 9-3, BMC Model Adapted Air Filter"
FB214-07,MINOR,77.68,80.11,2.43,3.1,do88-fb214-07,"SAAB 9-5, BMC Model Adapted Air Filter"
IC-120,MINOR,197.36,194.96,-2.4,-1.2,do88-ic-120,"Intercooler 600x300x76 - 2,5'"
IC-130,MINOR,192.81,190.45,-2.36,-1.2,do88-ic-130,"Intercooler 450x300x76 - 3'"
IC-140,MINOR,192.81,190.45,-2.36,-1.2,do88-ic-140,"Intercooler 450x300x76 - 2,5'"
FBTW60-150P,MINOR,66.26,68.6,2.34,3.5,do88-fbtw60-150p,"BMC Twin Air Conical Air Filter, Connection 60mm, Length 150mm, 15°"
FBTW65-150P,MINOR,66.26,68.6,2.34,3.5,do88-fbtw65-150p,"BMC Twin Air Conical Air Filter, Connection 65mm, Length 150mm, 15°"
FBTW70-150P,MINOR,66.26,68.6,2.34,3.5,do88-fbtw70-150p,"BMC Twin Air Conical Air Filter, Connection 70mm, Length 150mm, 15°"
do88-kit200S,MINOR,195.42,193.09,-2.33,-1.2,do88-do88-kit200s,"Volvo 740 760 780 940 960 D24 TIC Pressure hoses Black"
T9358,MINOR,188.08,185.75,-2.33,-1.2,do88-t9358,"GFB, DV+ T9358 (Suits Mercedes, Ford and Volvo)"
do88-kit118-4S,MINOR,184.36,182.14,-2.22,-1.2,do88-do88-kit118-4s,"Volvo V60/V70/XC70/S80 Diesel 08-14 Intercooler outlet hose"
FBTS50-150P,MINOR,65.05,67.26,2.21,3.4,do88-fbts50-150p,"BMC Twin Air Conical Air Filter, Connection 50mm, Length 150mm"
FBTS60-150P,MINOR,65.05,67.26,2.21,3.4,do88-fbts60-150p,"BMC Twin Air Conical Air Filter, Connection 60mm, Length 150mm"
FBTS70-150P,MINOR,65.05,67.26,2.21,3.4,do88-fbts70-150p,"BMC Twin Air Conical Air Filter, Connection 70mm, Length 150mm"
T9351,MINOR,178.96,176.75,-2.21,-1.2,do88-t9351,"GFB, DV+ T9351 (Suits late VAG & Euro Models)"
T9356,MINOR,178.96,176.75,-2.21,-1.2,do88-t9356,"GFB, DV+ T9356 (Suits Dodge Dart, BMW F30 335i,F20, F21 M135i & Fiat Abarth)"
T9357,MINOR,178.96,176.75,-2.21,-1.2,do88-t9357,"GFB, DV+ T9357 (Various BMW applications)"
8-6-23-9002,MINOR,59.09,61.21,2.12,3.6,do88-8-6-23-9002,"Setrab Pro Line mounting kit for 358mm oil coolers"
do88-kit116-4S,MINOR,165.68,163.69,-1.99,-1.2,do88-do88-kit116-4s,"Volvo C30/C70/V50/S40 2.0D 04-10 Intercooler outlet hose"
LF-260-Filter,MINOR,156.39,154.44,-1.95,-1.2,do88-lf-260-filter,"do88 Intake system Replacement Air Filter, BMW M140i M240i 340i 440i F3X"
do88-kit68S,MINOR,154.9,152.96,-1.94,-1.3,do88-do88-kit68s,"Audi Quattro 20v Inlet hose Black"
IR-170S,MINOR,161.22,159.3,-1.92,-1.2,do88-ir-170s,"Toyota Yaris GR Inlet pipe Resonator delete"
IC-190,MINOR,157.41,155.51,-1.9,-1.2,do88-ic-190,"Intercooler 520x235x65 - 2,5'"
TR-180S,MINOR,157.87,155.97,-1.9,-1.2,do88-tr-180s,"BMW M2, Turbo outlet hose Black"
do88-kit117-2S,MINOR,156.29,154.4,-1.89,-1.2,do88-do88-kit117-2s,"Volvo V70/XC70/S60 D5 2.4D 01-05 Intercooler inlet hose"
do88-kit142S,MINOR,154.72,152.85,-1.87,-1.2,do88-do88-kit142s,"Porsche 930 Turbo K Jetronic hoses"
do88-kit196Br,MINOR,155.27,153.41,-1.86,-1.2,do88-do88-kit196br,"AUDI SEAT SKODA VW 1.8 / 2.0 TSI (MQB) Pressure hoses Blue"
8-6-23-6002,MINOR,51.66,53.48,1.82,3.5,do88-8-6-23-6002,"Setrab Pro Line mounting kit for 283mm oil coolers"
do88-kit115-4S,MINOR,152.58,150.78,-1.8,-1.2,do88-do88-kit115-4s,"Saab 9-3 TTiD 08-11 Intercooler pipe to intake manifold hose"
do88-kit118-3S,MINOR,146.08,144.28,-1.8,-1.2,do88-do88-kit118-3s,"Volvo V70/XC70/S80/XC60 D5 2.4D 08-10 Intercooler inlet hose"
do88-kit119-3S,MINOR,139.93,138.19,-1.74,-1.2,do88-do88-kit119-3s,"Volvo V70/XC70/S60/S80/XC60/V60 09-13 Diesel Intercooler Inlet hose"
IC-170,MINOR,144.03,142.29,-1.74,-1.2,do88-ic-170,"Intercooler 550x180x65 - 2,5'"
F57,MINOR,135.29,133.56,-1.73,-1.3,do88-f57,"Silicone Hose Blue Flexible 2,25'' (57mm)"
SF57,MINOR,135.29,133.56,-1.73,-1.3,do88-sf57,"Silicone Hose Black Flexible 2,25'' (57mm)"
IC-150,MINOR,136.59,134.89,-1.7,-1.2,do88-ic-150,"Intercooler 280x300x76 - 3''"
do88-kit120S,MINOR,140.77,139.09,-1.68,-1.2,do88-do88-kit120s,"Volvo V70 XC70 S60 S80 XC90 D5 2.4D 01-06 Inlet hose"
do88-kit233S,MINOR,142.17,140.51,-1.66,-1.2,do88-do88-kit233s,"SAAB 900 1986-93 Power steering hoses Black"
U327600,MINOR,134.55,132.94,-1.61,-1.2,do88-u327600,"Muffler steel Turbo 3'' (76mm)"
CP-110B-OEM-r,MINOR,128.32,126.74,-1.58,-1.2,do88-cp-110b-oem-r,"VAG 1.8/2.0 TSI (MQB) Turbo Muffler Delete, OEM Pressure pipes, Black hose"
8-6-23-1002,MINOR,43.02,44.56,1.54,3.6,do88-8-6-23-1002,"Setrab Pro Line mounting kit for 163mm oil coolers"
do88-kit85-3S,MINOR,123.4,121.9,-1.5,-1.2,do88-do88-kit85-3s,"SAAB 9-5 1.9 TiD 2006-2010 Intercooler pipe to intake manifold (85Ah battery)"
do88-kit85-4S,MINOR,123.4,121.9,-1.5,-1.2,do88-do88-kit85-4s,"SAAB 9-5 1.9 TiD 2006-2010 Intercooler pipe to intake manifold (60/70Ah battery)"
do88-kit145S,MINOR,128.78,127.3,-1.48,-1.1,do88-do88-kit145s,"Porsche 930 Turbo Inlet hoses for turbo"
F48,MINOR,122.38,120.9,-1.48,-1.2,do88-f48,"Silicone Hose Blue Flexible 1,875'' (48mm)"
SF48,MINOR,122.38,120.9,-1.48,-1.2,do88-sf48,"Silicone Hose Black Flexible 1,875'' (48mm)"
do88-kit117-3S,MINOR,116.52,115.05,-1.47,-1.3,do88-do88-kit117-3s,"Volvo V70/XC70/S60 D5 2.4D 01-05 Intercooler outlet hose"
LF-190-Filter,MINOR,131.48,130.01,-1.47,-1.1,do88-lf-190-filter,"do88 V2 Intake System VAG EA888, Replacement Air Filter"
do88-kit83-5S,MINOR,117.92,116.46,-1.46,-1.2,do88-do88-kit83-5s,"SAAB 9-3 1.9 TiD 04-11 Intercooler pipe to intake manifold hose"
U347663,MINOR,120.06,118.6,-1.46,-1.2,do88-u347663,"Muffler steel Split 2,5 / 3'' (63/76mm)"
do88-kit102-2S,MINOR,119.22,117.78,-1.44,-1.2,do88-do88-kit102-2s,"Volvo V70/XC70/S60 D5 2.4D 05-09 Intercooler inlet hose"
do88-kit102-3S,MINOR,119.22,117.78,-1.44,-1.2,do88-do88-kit102-3s,"Volvo V70/XC70/S60 D5 2.4D 05-09 Intercooler outlet hose"
do88-kit119-4S,MINOR,125.44,124,-1.44,-1.1,do88-do88-kit119-4s,"Volvo V70/XC70/S80 09-13 Diesel Intercooler outlet hose"
F51,MINOR,124.98,123.54,-1.44,-1.2,do88-f51,"Silicone Hose Blue Flexible 2,0'' (51mm)"
SF51,MINOR,124.98,123.54,-1.44,-1.2,do88-sf51,"Silicone Hose Black Flexible 2,0'' (51mm)"
F45,MINOR,119.58,118.15,-1.43,-1.2,do88-f45,"Silicone Hose Blue Flexible 1,75'' (45mm)"
SF45,MINOR,119.58,118.15,-1.43,-1.2,do88-sf45,"Silicone Hose Black Flexible 1,75'' (45mm)"
CP-120-1,MINOR,120.14,118.73,-1.41,-1.2,do88-cp-120-1,"VAG 2.0 TSI EA888 GEN4 (245HK) Turbo Muffler Delete"
F41,MINOR,116.8,115.4,-1.4,-1.2,do88-f41,"Silicone Hose Blue Flexible 1,625'' (41mm)"
SF41,MINOR,116.8,115.4,-1.4,-1.2,do88-sf41,"Silicone Hose Black Flexible 1,625'' (41mm)"
CP-130,MINOR,109.18,107.81,-1.37,-1.3,do88-cp-130,"Audi RS3 (8V 8Y) / TT RS (8S) Throttle body spacer"
U458900,MINOR,102.3,101,-1.3,-1.3,do88-u458900,"Muffler steel Grandonett 3,5'' (89mm)"
F38,MINOR,110.94,109.66,-1.28,-1.2,do88-f38,"Silicone Hose Blue Flexible 1,5'' (38mm)"
SF38,MINOR,110.94,109.66,-1.28,-1.2,do88-sf38,"Silicone Hose Black Flexible 1,5'' (38mm)"
U346351,MINOR,108.16,106.88,-1.28,-1.2,do88-u346351,"Muffler steel Split 2 / 2,5'' (51/63mm)"
F35,MINOR,103.98,102.71,-1.27,-1.2,do88-f35,"Silicone Hose Blue Flexible 1,375'' (35mm)"
SF35,MINOR,103.98,102.71,-1.27,-1.2,do88-sf35,"Silicone Hose Black Flexible 1,375'' (35mm)"
U176300,MINOR,109.27,108,-1.27,-1.2,do88-u176300,"Tailpipe Twin Rond 76"
CP-100,MINOR,106.4,105.14,-1.26,-1.2,do88-cp-100,"Porsche 997.1 TT/GT2 2007-09 Adapter 50mm compressor housing"
FBSA20-40,MINOR,34.38,35.64,1.26,3.7,do88-fbsa20-40,"BMC Crank case ventilation filter, Connection 20mm, Length 47mm"
FBSA25-40,MINOR,34.38,35.64,1.26,3.7,do88-fbsa25-40,"BMC Crank case ventilation filter, Connection 25mm, Length 47mm"
do88-kit201Br,MINOR,99.42,98.2,-1.22,-1.2,do88-do88-kit201br,"Porsche 996 & 997 Carrera C2 C4 Inlet hose Blue"
do88-kit83-2S,MINOR,100.92,99.7,-1.22,-1.2,do88-do88-kit83-2s,"SAAB 9-3 1.9 TiD 04-11 Intercooler outlet hose"
K250-70-90,MINOR,98.87,97.65,-1.22,-1.2,do88-k250-70-90,"Mikalor Worm drive hose clamp 70-90mm/12mm Black, Titanium"
K250-90-110,MINOR,100.63,99.41,-1.22,-1.2,do88-k250-90-110,"Mikalor Worm drive hose clamp 90-110mm/12mm Black, Titanium"
RFS48,MINOR,98.87,97.65,-1.22,-1.2,do88-rfs48,"Silicone Hose Red Flexible smooth 1,875'' (48mm)"
SFS48,MINOR,98.87,97.65,-1.22,-1.2,do88-sfs48,"Silicone Hose Black Flexible smooth 1,875'' (48mm)"
U337600,MINOR,95.06,93.84,-1.22,-1.3,do88-u337600,"Muffler steel Turbolight 3'' (76mm)"
F32,MINOR,98.31,97.1,-1.21,-1.2,do88-f32,"Silicone Hose Blue Flexible 1,25'' (32mm)"
SF32,MINOR,98.31,97.1,-1.21,-1.2,do88-sf32,"Silicone Hose Black Flexible 1,25'' (32mm)"
do88-kit116-3S,MINOR,100.73,99.53,-1.2,-1.2,do88-do88-kit116-3s,"Volvo C30/C70/V50/S40 2.0D 04-10 Intercooler inlet hose"
do88-kit119-5S,MINOR,93.66,92.46,-1.2,-1.3,do88-do88-kit119-5s,"Volvo V70/XC70/S60/S80/XC60/V60 09-13 Diesel EGR inlet hose"
do88-kit188Br,MINOR,93.66,92.46,-1.2,-1.3,do88-do88-kit188br,"AUDI SEAT VW 2.0 TSI (MQB) Coolant hoses Remote Radiator (Left) Red"
K250-60-80,MINOR,97.93,96.75,-1.18,-1.2,do88-k250-60-80,"Mikalor Worm drive hose clamp 60-80mm/12mm Black, Titanium"
K250-40-60,MINOR,95.52,94.35,-1.17,-1.2,do88-k250-40-60,"Mikalor Worm drive hose clamp 40-60mm/12mm Black, Titanium"
K250-80-100,MINOR,99.71,98.54,-1.17,-1.2,do88-k250-80-100,"Mikalor Worm drive hose clamp 80-100mm/12mm Black, Titanium"
BFS41,MINOR,94.5,93.35,-1.15,-1.2,do88-bfs41,"Silicone Hose Blue Flexible smooth 1,625'' (41mm)"
K250-32-50,MINOR,94.5,93.35,-1.15,-1.2,do88-k250-32-50,"Mikalor Worm drive hose clamp 32-50mm/12mm Black, Titanium"
RFS41,MINOR,94.5,93.35,-1.15,-1.2,do88-rfs41,"Silicone Hose Red Flexible smooth 1,625'' (41mm)"
SFS41,MINOR,94.5,93.35,-1.15,-1.2,do88-sfs41,"Silicone Hose Black Flexible smooth 1,625'' (41mm)"
F22,MINOR,88.74,87.6,-1.14,-1.3,do88-f22,"Silicone Hose Blue Flexible 0,875'' (22mm)"
F30,MINOR,96.92,95.78,-1.14,-1.2,do88-f30,"Silicone Hose Blue Flexible 1,18'' (30mm)"
SF22,MINOR,88.74,87.6,-1.14,-1.3,do88-sf22,"Silicone Hose Black Flexible 0,875'' (22mm)"
SF30,MINOR,96.92,95.78,-1.14,-1.2,do88-sf30,"Silicone Hose Black Flexible 1,18'' (30mm)"
FBSA12-40,MINOR,33.17,34.3,1.13,3.4,do88-fbsa12-40,"BMC Crank case ventilation filter, Connection 12mm, Length 47mm"
FBSA16-40,MINOR,33.17,34.3,1.13,3.4,do88-fbsa16-40,"BMC Crank case ventilation filter, Connection 16mm, Length 47mm"
K250-20-32,MINOR,92.83,91.7,-1.13,-1.2,do88-k250-20-32,"Mikalor Worm drive hose clamp 20-32mm/12mm Black, Titanium"
K250-25-40,MINOR,93.48,92.36,-1.12,-1.2,do88-k250-25-40,"Mikalor Worm drive hose clamp 25-40mm/12mm Black, Titanium"
K250-50-70,MINOR,96.55,95.43,-1.12,-1.2,do88-k250-50-70,"Mikalor Worm drive hose clamp 50-70mm/12mm Black, Titanium"
U326340,MINOR,93.01,91.89,-1.12,-1.2,do88-u326340,"Muffler steel Big 2,5'' (63mm)"
K250-30-45,MINOR,94.04,92.93,-1.11,-1.2,do88-k250-30-45,"Mikalor Worm drive hose clamp 30-45mm/12mm Black, Titanium"
F28,MINOR,94.13,93.03,-1.1,-1.2,do88-f28,"Silicone Hose Blue Flexible 1,125'' (28mm)"
SF28,MINOR,94.13,93.03,-1.1,-1.2,do88-sf28,"Silicone Hose Black Flexible 1,125'' (28mm)"
BLB90G76,MINOR,83.08,81.99,-1.09,-1.3,do88-blb90g76,"Silicone Hose Blue 90 degree long leg 3'' (76mm)"
B180G114,MINOR,83.44,82.36,-1.08,-1.3,do88-b180g114,"Silicone Hose Blue 180 degree 4,5'' (114mm)"
do88-kit143S,MINOR,90.23,89.16,-1.07,-1.2,do88-do88-kit143s,"Porsche 930 Turbo Air injection hoses"
BFS35,MINOR,88.46,87.4,-1.06,-1.2,do88-bfs35,"Silicone Hose Blue Flexible smooth 1,375'' (35mm)"
RFS35,MINOR,88.46,87.4,-1.06,-1.2,do88-rfs35,"Silicone Hose Red Flexible smooth 1,375'' (35mm)"
SFS35,MINOR,88.46,87.4,-1.06,-1.2,do88-sfs35,"Silicone Hose Black Flexible smooth 1,375'' (35mm)"
F25,MINOR,91.43,90.38,-1.05,-1.1,do88-f25,"Silicone Hose Blue Flexible 1,0'' (25mm)"
SF25,MINOR,91.43,90.38,-1.05,-1.1,do88-sf25,"Silicone Hose Black Flexible 1,0'' (25mm)"
U307600,MINOR,85.76,84.71,-1.05,-1.2,do88-u307600,"Muffler steel Turbotight 3'' (76mm)"
BFS32,MINOR,84.46,83.42,-1.04,-1.2,do88-bfs32,"Silicone Hose Blue Flexible smooth 1,25'' (32mm)"
BFS38,MINOR,91.53,90.49,-1.04,-1.1,do88-bfs38,"Silicone Hose Blue Flexible smooth 1,5'' (38mm)"
